hhidpn,wavenum,hitot,rheight,age,female
523127010,12,2160,1.6129,56,1
523128010,12,2864,1.7526,59,0
523129010,12,33558,1.58115,59,1
523136010,12,106012,1.6002,59,1
523148020,12,123544,1.9304,58,0
523154010,12,84000,1.8288,55,0
523157010,12,11400,1.6256,59,1
523157020,12,40000,1.8034,56,0
523160010,12,188200,1.6764,56,1
523165010,12,99096,1.7526,60,0
523165020,12,99096,1.6002,60,1
523173010,12,154114,1.6002,56,1
523177010,12,2560,1.8542,56,0
523187010,12,23808,1.5748,59,1
523187020,12,23808,1.6764,59,0
523203010,12,101200,1.8796,55,0
523210010,12,79674,1.7526,56,0
523211010,12,22188,1.6764,58,1
523221010,12,0,1.7272,56,0
523235010,12,39000,1.6256,60,1
523243010,12,53000,1.5494,59,1
523243020,12,53000,1.8796,59,0
523244020,12,188000,1.6002,60,1
523251010,12,181429.2378,1.5748,55,1
523263010,12,35000.6,1.5875,57,1
523269010,12,309500,1.7272,58,1
523269020,12,309500,1.8542,58,0
523278010,12,55044,1.778,58,0
523285020,12,54400,1.5494,65,0
523286010,12,900,1.6002,56,1
523287010,12,100200,1.8923,61,0
523298010,12,30000,1.6764,55,0
523303020,12,45000,1.6764,56,0
523306010,12,14934,1.651,55,1
523312010,12,60400,1.7018,66,0
523312020,12,60400,1.5494,55,1
523341010,12,259000,1.651,59,1
523341020,12,259000,1.8542,58,0
523342010,12,60000,1.5748,58,1
523342020,12,60000,1.8034,55,0
523350010,12,67060,1.5494,60,1
523351010,12,1000,1.8288,55,0
523359010,12,106000,1.778,58,0
523359011,12,106000,1.6383,55,1
523365010,12,26400,1.651,55,1
523365020,12,26400,1.8542,60,0
523367010,12,198000,1.6256,55,1
523367020,12,198000,1.7272,55,0
523373010,12,3996,1.6002,57,1
523379010,12,15550,1.9812,57,0
523381010,12,0,1.6002,55,1
523391010,12,4835,1.8796,55,0
523417010,12,850024,1.8288,57,0
523433020,12,106800,1.778,58,0
523443010,12,1600,1.778,59,0
523445010,12,43512,1.6764,59,1
523447010,12,42883,1.7272,58,0
523452010,12,266000,1.8034,59,0
523452020,12,266000,1.6002,57,1
523456010,12,55565.4,1.7018,57,0
523465010,12,726040,1.8288,55,0
523472010,12,272400,1.5748,57,1
523472020,12,272400,1.7272,59,0
523483010,12,2400,1.8034,55,0
523483020,12,2400,1.5748,63,1
523502010,12,53600,1.7272,58,0
523520010,12,13000,1.5748,60,1
523524010,12,37000,1.524,57,1
523537010,12,74100,1.8288,55,1
523539010,12,64807.8,1.6764,60,1
523543010,12,25260,1.8034,60,0
523547010,12,18000,1.7272,57,1
523554010,12,159100,1.778,55,0
523561010,12,67868,1.6002,60,1
523561020,12,67868,1.778,58,0
523566010,12,45120,1.7272,57,0
523570010,12,90244,1.8288,56,0
523578010,12,150200,1.8034,58,0
523578020,12,150200,1.7018,60,1
523580010,12,12600,1.5875,59,1
523608010,12,87000,1.524,58,1
523649010,12,22000,1.7018,57,1
523657010,12,38030,1.5748,56,1
523659010,12,77436,1.6002,57,1
523659020,12,77436,1.7018,58,0
523683010,12,105012,1.651,56,1
523691010,12,115512,1.6129,56,1
523695010,12,63000,1.7526,57,0
523710010,12,23000,1.7272,58,1
523726010,12,83800,1.6256,55,1
523728010,12,30000,1.7018,57,1
523733010,12,24400,1.7018,56,1
523750020,12,76000,1.8034,59,0
523756020,12,12828,1.5494,58,1
523768010,12,24416,1.6256,56,1
523768020,12,24416,1.6764,57,0
523783010,12,73320,1.7907,60,0
523783020,12,73320,1.7018,57,1
523793010,12,125000,1.651,58,1
523794010,12,79000,1.8034,58,0
523799010,12,81500,1.6002,57,1
523799020,12,81500,1.7272,60,0
523802010,12,135000,1.7526,57,0
523816020,12,200000,1.651,59,1
523819010,12,0,1.778,59,0
523827010,12,17360,1.7018,59,0
523829010,12,7236,1.4986,59,1
523832010,12,22400,1.5748,56,1
523848010,12,164040,1.8034,56,0
523850010,12,11664,1.651,59,0
523852010,12,0,1.5748,55,1
523860010,12,71012,1.6764,55,0
523862010,12,78000,1.8542,58,0
523863010,12,85000,1.651,57,1
523863020,12,85000,1.7018,57,0
523864010,12,71342.57663,1.7526,57,0
523871010,12,589600,1.6637,57,1
523872020,12,6920,1.6764,57,0
523877010,12,80008,1.651,56,1
523878010,12,58212,1.7018,57,0
523880010,12,80500,1.7399,57,1
523888010,12,54000,1.6256,58,0
523901010,12,164200,1.778,59,0
523901020,12,164200,1.5748,57,1
523903010,12,8400,1.8034,57,0
523906010,12,55030,1.6256,55,1
523906020,12,55030,1.7018,60,0
523907010,12,11760,1.8542,58,0
523913010,12,485460,1.8034,56,0
523914010,12,43185,1.6256,59,0
523914020,12,43185,1.7018,64,1
523915010,12,17284,1.8288,57,0
523921010,12,116200,1.7526,55,0
523940010,12,77000,1.6002,59,1
523957010,12,5464,1.7526,58,0
523957020,12,5464,1.651,55,1
523958010,12,80000,1.9304,55,0
523964010,12,302140,1.6002,58,1
523964020,12,302140,1.7526,59,0
523966010,12,50800,1.6002,57,1
523966020,12,50800,1.6764,59,0
523969010,12,17100,1.8034,58,1
523970010,12,195000,1.7526,59,0
523970020,12,195000,1.5748,56,1
523983010,12,436066,1.7272,55,0
523987010,12,169275.68,1.8288,58,0
523989010,12,220294.3902,1.7018,57,1
523991010,12,24194,1.8542,58,0
523991020,12,24194,1.5748,59,1
523992010,12,111508,1.7018,59,0
523992020,12,111508,1.6002,56,1
523998010,12,148555,1.778,57,0
523998020,12,148555,1.6256,56,1
523999010,12,21972,1.8288,60,0
524016010,12,80744,1.5748,59,1
524016020,12,80744,1.7272,56,0
524024010,12,26000,1.7018,58,0
524024020,12,26000,1.5748,57,1
524026020,12,75138.95575,1.7018,56,0
524027010,12,28000,1.7018,58,1
524031010,12,362600,1.905,59,0
524033010,12,90012,1.8288,55,0
524037010,12,103031.2,1.6764,56,1
524040010,12,359680,1.778,56,0
524040020,12,359680,1.7272,55,1
524046010,12,90924,1.6129,59,1
524046020,12,90924,1.8288,59,0
524052010,12,91120,1.524,59,1
524052020,12,91120,1.7526,60,0
524054010,12,9200,1.4859,55,1
524071010,12,291600,1.8034,55,0
524071020,12,291600,1.5494,55,1
524074010,12,12648,1.6002,60,1
524076010,12,144670.4,1.8034,60,0
524076020,12,144670.4,1.6002,63,1
524097010,12,3000,1.651,55,1
524105010,12,217800,1.8542,59,0
524107010,12,43000,1.8796,57,0
524123010,12,22000,1.524,56,1
524123020,12,3480,1.7018,55,1
524140010,12,10992,1.8034,56,0
524144010,12,17200,1.8034,56,0
524144020,12,17200,1.6256,58,1
524145010,12,65040,1.778,57,0
524151010,12,3010,1.8542,57,0
524175010,12,0,1.5748,59,0
524179010,12,156540,1.7526,57,0
524194010,12,0,1.7018,58,0
524194020,12,0,1.524,56,1
524198010,12,69996.2,1.524,59,1
524207010,12,33000,1.651,59,0
524210010,12,27800,1.7018,56,0
524213010,12,140012,1.5494,57,1
524213020,12,140012,1.8161,57,0
524215010,12,8760,1.4732,59,1
524219010,12,102600.48,1.6002,57,1
524220010,12,110012,1.5748,56,1
524231010,12,5128,1.6256,55,1
524258010,12,38160,1.7145,57,1
524258020,12,38160,1.8288,58,0
524263020,12,28000,.d,57,1
524264010,12,11640,1.8542,58,0
524277010,12,133700,1.8288,55,0
524284010,12,50500,1.651,55,1
524284020,12,50500,1.8542,55,0
524288010,12,44500,1.6764,55,1
524288011,12,44500,1.8796,55,0
524289010,12,75460,1.7018,58,0
524289020,12,75460,1.6256,58,1
524292010,12,65150,1.6764,57,1
524301010,12,223440,1.8542,55,0
524316010,12,65003.6,1.6256,57,0
524316020,12,65003.6,1.524,55,1
524319020,12,125520,1.6764,56,0
524325010,12,0,1.6256,55,1
524327020,12,115000,1.6764,55,0
524331010,12,102000,1.6256,57,0
524337020,12,78800,1.8542,60,0
524344010,12,21040,1.7399,59,0
524345010,12,0,1.5494,56,1
524345020,12,87642.35478,1.778,63,0
524349010,12,0,1.651,59,1
524357010,12,117250,1.8542,57,0
524362010,12,52000.16,1.524,58,1
524382010,12,26328,1.7272,59,0
524382020,12,26328,1.524,60,1
524385010,12,805200,1.8796,56,0
524385020,12,805200,1.6002,56,1
524390010,12,24500,1.7272,56,0
524403010,12,57024,1.8034,56,0
524407010,12,18672,1.8796,57,0
524411010,12,19704,1.7907,58,0
524411020,12,19704,1.6002,59,1
524425010,12,110020,1.7272,59,1
524425020,12,110020,1.8542,66,0
524447010,12,42120,1.7907,60,0
524448010,12,78000,1.8034,59,0
524452010,12,34392.50146,1.6891,60,1
524453010,12,293180,1.7272,58,1
524453020,12,293180,1.8288,58,0
524454010,12,10380,1.651,59,1
524460010,12,58000,1.4097,55,1
524467010,12,18720,1.8288,57,0
524470010,12,9848,1.6002,58,1
524473010,12,12792,1.6002,55,1
524497010,12,120000,1.6002,58,1
524503010,12,89000,1.7272,58,0
524508020,12,170000,1.5875,67,1
524511010,12,56598,1.8288,55,0
524511020,12,56598,1.5748,58,1
524527010,12,45000,1.7272,59,1
524533010,12,82812,1.6002,60,1
524535010,12,143139.1354,1.651,58,1
524535020,12,143139.1354,1.8288,56,0
524540010,12,77000,1.4986,57,1
524549010,12,8928,1.8288,56,0
524557020,12,105120,1.7018,60,1
524558010,12,6480,1.7272,60,0
524560020,12,90868,1.8796,59,0
524568010,12,49766,1.8034,57,0
524580010,12,123521,1.6383,57,1
524580020,12,123521,1.7272,55,0
524605010,12,158120,1.6764,57,0
524605020,12,158120,1.5748,56,1
524607010,12,130500,1.8034,56,0
524627010,12,65400,1.7018,57,1
524628010,12,23000,1.6256,58,1
524629010,12,12400,1.651,58,1
524631010,12,13734,1.7018,55,1
524637010,12,135500,1.8796,57,0
524644010,12,18000,1.7526,55,0
524645010,12,60980,1.7526,55,0
524648010,12,8008,1.8034,57,0
524649010,12,56206.48,1.6764,58,0
524675010,12,89186.99394,1.7018,60,1
524675020,12,89186.99394,1.7526,80,0
524679010,12,67567,1.6002,58,1
524679020,12,67567,1.7526,59,0
524681010,12,0,1.7526,59,0
524687020,12,64168,1.7018,55,1
524705010,12,190240,1.6256,58,1
524705020,12,190240,1.7018,57,0
524708010,12,49000,1.6002,60,1
524713010,12,97000,1.778,60,0
524713020,12,97000,1.651,59,1
524718010,12,95381,1.6764,55,1
524718020,12,95381,1.8288,55,0
524732010,12,81180,1.8288,57,0
524740010,12,81940,1.778,58,0
524740020,12,81940,1.5748,57,1
524742010,12,26600,1.778,55,0
524742020,12,26600,1.524,58,1
524746010,12,2268,1.6891,56,0
524759010,12,31532,1.651,58,1
524761010,12,30000,1.7018,57,0
524763010,12,17492,1.5494,57,1
524763020,12,17492,1.8288,58,0
524774010,12,8000,1.778,57,0
524774020,12,8000,1.5748,60,1
524779010,12,78000,1.6002,58,1
524782010,12,72400,1.7018,57,0
524801010,12,10896,1.7018,58,0
524811010,12,202056,1.6764,57,0
524811020,12,202056,1.5494,55,1
524815010,12,57400,1.5875,60,1
524825010,12,172000,1.778,57,0
524836010,12,27000,1.7018,55,0
524840010,12,53768,1.6002,56,1
524857010,12,153000,1.6256,55,1
524884020,12,13852,1.8034,57,1
524896010,12,4500,1.7272,60,0
524898010,12,0,1.6764,58,0
524912010,12,66012,1.8034,55,0
524912020,12,66012,1.7272,60,1
524917020,12,128200,1.7526,55,1
524920010,12,14000,1.778,58,0
524944010,12,32038,1.651,57,1
524947010,12,25000,1.778,58,0
524948020,12,23000,1.778,58,0
524955010,12,10206,1.5494,56,1
524965010,12,117000,1.8034,56,0
524987020,12,106000,1.9304,58,0
524992010,12,11220,1.6764,59,0
525001020,12,36000,1.6764,57,1
525002020,12,11250,1.8542,58,0
525006010,12,147000,1.778,59,1
525014010,12,73700,1.8796,59,0
525014020,12,73700,1.5748,56,1
525019010,12,9264,1.8034,57,0
525028010,12,209200,1.6256,55,1
525028020,12,209200,1.778,56,0
525030010,12,1052000,1.6256,59,1
525030020,12,1052000,1.778,67,0
525032010,12,76010,1.7526,58,0
525036010,12,36488,1.651,57,1
525037010,12,43000,1.778,55,0
525043010,12,19384,1.6256,55,1
525046010,12,22848,1.7653,59,0
525061010,12,39236,1.6256,58,1
525061020,12,39236,1.7526,66,0
525066010,12,14772,1.5748,58,1
525068010,12,32600,1.8034,57,0
525079010,12,104836,1.5748,56,1
525083010,12,9960,1.651,59,0
525083020,12,9960,1.5748,57,1
525099010,12,187560,1.7145,57,1
525103010,12,9420,1.524,55,1
525110010,12,67000,1.778,56,0
525110020,12,10000,1.6764,55,1
525121020,12,105000,1.6764,59,1
525134010,12,8856,1.6764,60,1
525149020,12,205000,1.8288,56,0
525152010,12,5850,1.6256,57,1
525177010,12,34947.92216,1.778,55,0
525189010,12,0,1.6256,58,1
525193010,12,33004,1.778,60,0
525206010,12,45000,1.524,59,1
525217010,12,110530,1.7018,57,0
525217020,12,110530,1.6256,59,1
525220020,12,2400,1.5748,56,1
525223010,12,73008,1.8034,59,0
525235010,12,131400.36,1.6764,58,1
525240010,12,50276,1.6764,58,1
525244010,12,57872,1.8288,59,0
525244020,12,57872,1.6764,56,1
525248010,12,69594.64871,1.7399,58,1
525249010,12,58600,1.4986,58,1
525255010,12,3400,1.6764,56,0
525256010,12,50030.04582,1.6764,59,1
525258010,12,100004,1.7018,55,1
525262010,12,90012,1.8034,56,0
525263010,12,39000,1.7018,56,0
525263020,12,39000,1.524,55,1
525264010,12,116401.32,1.6764,57,1
525268010,12,25000.48,1.8161,55,0
525273010,12,131004.8,1.8288,59,0
525273020,12,131004.8,1.7018,57,1
525279010,12,98000,1.6764,55,0
525290010,12,51600,1.8034,60,0
525290020,12,51600,1.6764,58,1
525305010,12,42000,1.5494,55,1
525305020,12,42000,1.8288,56,0
525306010,12,2000,1.7272,55,1
525306011,12,2000,1.8034,56,0
525310010,12,52160.76,1.54305,59,0
525313010,12,47000,1.6256,55,1
525319010,12,24,1.6256,58,1
525319020,12,24,1.7018,58,0
525325010,12,30000,1.778,58,0
525326010,12,73512,1.8796,58,0
525326020,12,73512,1.6764,67,1
525329010,12,520000,1.8542,56,0
525329020,12,45036,1.6002,56,1
525330010,12,100279,1.8034,56,0
525330020,12,100279,1.7272,57,1
525341010,12,66168,1.8034,56,0
525341020,12,66168,1.6764,55,1
525344010,12,3000,1.7272,57,0
525355010,12,483559.7888,1.6764,57,1
525362010,12,107160,1.8542,56,0
525365010,12,24540,1.5494,58,1
525365011,12,24540,1.7272,60,0
525369010,12,15840,1.5748,58,0
525382010,12,505200,1.7526,57,1
525382020,12,505200,1.8288,56,0
525383010,12,8964,1.5748,57,1
525386010,12,71525,1.6256,55,1
525395020,12,21348,1.524,71,1
525399010,12,8652,1.8288,56,0
525400010,12,46000,1.6764,56,0
525400020,12,46000,1.5748,55,1
525416010,12,279652.4148,1.7907,55,0
525435010,12,72780,1.7272,55,0
525436010,12,18276,1.7526,58,0
525436020,12,9000,1.6256,57,1
525442010,12,32300,1.8034,56,0
525445010,12,10800,1.7526,58,1
525446010,12,76409,1.6129,56,1
525449010,12,24040,1.778,58,0
525452010,12,80752,1.6256,55,1
525452020,12,80752,1.8288,56,0
525464010,12,133900.4,1.5875,57,1
525464020,12,133900.4,1.7526,58,0
525480010,12,105100,1.6764,55,0
525481010,12,48000,1.7399,58,0
525481020,12,48000,1.6256,57,1
525492010,12,3500,1.778,58,0
525497010,12,77159,1.70815,56,1
525502020,12,49210,1.7272,60,0
525504010,12,34000,1.8288,58,0
525504020,12,34000,1.7399,56,1
525510010,12,38000,1.778,56,1
525512010,12,30009.6,1.8288,55,0
525516010,12,104000,1.6256,56,0
525516020,12,104000,1.6256,58,1
525520010,12,72400,1.6764,56,0
525527010,12,12444,1.524,60,1
525546010,12,522000,1.8288,58,0
525547020,12,276200,1.5748,56,1
525552010,12,47000,1.6002,59,1
525582010,12,70500,1.6256,56,1
525591010,12,47000,1.651,56,0
525591020,12,47000,1.6256,59,1
525606010,12,78045.85806,1.5748,57,1
525606011,12,78045.85806,1.651,69,0
525616010,12,61000,1.7018,59,0
525616020,12,61000,1.5748,58,1
525640010,12,65000,1.7526,60,0
525640020,12,80,1.5875,58,1
525641010,12,17545,1.7018,55,1
525643020,12,16500,1.7526,56,0
525656010,12,36000,1.8288,58,0
525661010,12,128000,1.7272,58,0
525675010,12,17625.84259,1.6764,58,1
525683020,12,78532,1.7018,56,0
525689010,12,41736,1.8288,59,0
525701010,12,25940,1.7018,58,0
525701020,12,25940,1.7272,55,1
525707010,12,95300,1.88595,55,0
525717020,12,99000,1.6383,55,1
525731020,12,105000,1.7018,55,0
525733010,12,12816,1.6764,59,1
525739020,12,102790.0497,1.7145,57,1
525740010,12,334,1.7526,59,1
525742010,12,23815,1.5494,56,1
525747010,12,20448,1.5494,56,1
525749010,12,0,1.4986,59,1
525764010,12,145000,1.8034,58,0
525770010,12,70000,1.7272,59,1
525770020,12,70000,1.778,57,0
525771020,12,99212,1.651,57,1
525777010,12,41000,1.7018,56,1
525784010,12,32100,1.5494,59,1
525787010,12,36078,1.7526,55,0
525788010,12,164006,1.7018,57,1
525800010,12,73252,1.6764,57,0
525804010,12,31400,1.5748,58,1
525806010,12,11400,1.778,60,0
525815010,12,921600,1.8034,57,0
525815020,12,921600,1.7018,55,1
525818010,12,30000,1.651,58,1
525818020,12,30000,1.905,59,0
525824010,12,96739,1.778,57,0
525824020,12,96739,1.6256,56,1
525831010,12,103000,1.778,55,0
525832010,12,85180,1.778,60,0
525843020,12,180001.2,1.8288,55,0
525847010,12,177000,1.8542,55,0
525853010,12,21500,1.6256,59,1
525855010,12,60000,1.778,59,0
525855020,12,60000,1.6764,56,1
525859010,12,95000,1.8034,55,0
525862010,12,563718.078,1.8542,60,0
525862020,12,563718.078,1.5875,58,1
525872010,12,68468,1.7907,59,0
525873010,12,59700,.m,59,1
525873020,12,59700,1.524,57,0
525885010,12,1221244.926,1.8034,58,0
525892020,12,28000,1.8288,56,0
525896010,12,184000,1.778,55,0
525917010,12,13376,1.778,57,0
525919010,12,32000,1.5494,55,1
525922010,12,98640,1.524,56,1
525922020,12,98640,1.7526,59,0
525923010,12,154400,1.5748,58,1
525926020,12,240012,1.7272,56,1
525933010,12,13300,1.7018,60,0
525933020,12,13300,1.6891,59,1
525935010,12,19800,1.6002,60,1
525935011,12,19800,1.7272,61,0
525936010,12,58000,1.7018,55,1
525943010,12,81000,1.6002,58,1
525946010,12,99650.24,1.5875,55,1
525946020,12,99650.24,1.7272,65,0
525948020,12,65000,1.5748,55,1
525951010,12,33024,1.6256,57,1
525955010,12,102000,1.5748,55,1
525955011,12,102000,1.7272,60,0
525975010,12,2268,1.7526,58,1
525975020,12,2268,1.5748,65,1
525985010,12,15000,1.778,57,1
525990010,12,12252,1.6002,58,1
525994010,12,230120,1.6256,55,1
525999010,12,8652,1.7526,56,0
526002010,12,5124,1.8542,58,0
526007010,12,16000,1.5748,55,1
526014010,12,18969,1.6002,59,1
526022010,12,20000,1.8542,56,0
526026010,12,12260,1.524,55,1
526026020,12,12260,1.7018,55,0
526030010,12,20820,1.651,59,0
526030020,12,20820,1.4732,58,1
526039010,12,13500,1.8542,55,0
526049010,12,70200,1.651,60,1
526052010,12,47000,1.6764,60,0
526062010,12,29500,1.7526,58,0
526070010,12,2000,1.5494,58,1
526071010,12,64008,1.6764,59,1
526071020,12,64008,1.8288,58,0
526079010,12,8400,1.778,59,0
526079020,12,20962,1.524,57,1
526080010,12,25000,1.5748,61,1
526093010,12,32100,1.5494,56,1
526110010,12,57268,1.4986,58,1
526110020,12,57268,1.651,57,0
526111010,12,182008,1.6256,56,1
526111020,12,182008,1.7272,56,0
526116020,12,192350,1.778,64,0
526117010,12,20060,1.6256,59,1
526117020,12,17060,1.8796,56,0
526122010,12,21600,1.6764,58,1
526125010,12,65000,1.5748,58,1
526132010,12,125000,1.7018,58,1
526132020,12,125000,1.8288,55,0
526133010,12,131140,1.5748,59,1
526133020,12,131140,1.7399,70,0
526137010,12,123024,1.6764,58,0
526137020,12,123024,1.6002,58,1
526138010,12,19548,1.5494,60,1
526139010,12,226200,1.651,58,1
526139020,12,226200,1.7018,60,0
526141010,12,18000,1.651,55,1
526144010,12,116030,1.5748,58,1
526151010,12,87275,1.8034,56,0
526151020,12,87275,1.524,56,1
526152010,12,212012,1.8034,60,0
526152020,12,212012,1.6002,58,1
526154010,12,34012,1.7018,60,0
526155020,12,58324,1.7272,56,1
526161010,12,224679.2737,1.8288,58,0
526163020,12,120000,1.5748,55,1
526165010,12,24120,1.5621,55,1
526166010,12,22501,1.6002,59,1
526173010,12,25000,1.6764,56,1
526185010,12,58204,1.7018,60,1
526185020,12,58204,1.8288,62,0
526188010,12,8640,1.8161,55,0
526189010,12,132000,1.8288,56,0
526212010,12,137944,1.6764,58,1
526215010,12,160024,1.6002,55,1
526216010,12,65048,1.7018,57,0
526216020,12,65048,1.5494,59,1
526240010,12,40812,1.6256,59,1
526252010,12,50000,1.6256,58,1
526260010,12,30000,1.6764,59,1
526279010,12,25000,1.7272,57,1
526280020,12,84200,1.8796,56,0
526299010,12,88000,1.8288,56,0
526324010,12,89750,1.6637,56,1
526324020,12,89750,1.8669,61,0
526326010,12,65800,1.8542,59,0
526326020,12,65800,1.8034,60,1
526333010,12,107048,1.7272,60,0
526336010,12,252008,1.7272,58,0
526342010,12,201412.9741,1.8288,60,0
526342020,12,201412.9741,1.5748,61,1
526349010,12,130000,1.7018,56,1
526349020,12,130000,1.8542,56,0
526353010,12,181024,1.651,57,1
526353020,12,51000,1.5748,59,1
526356010,12,15000.12,1.6383,59,1
526369020,12,53000,1.8288,57,0
526375010,12,141200,1.8542,56,0
526381010,12,221900,1.8542,58,0
526381020,12,221900,1.5748,59,1
526387010,12,105000,1.8288,60,0
526387020,12,105000,1.6383,58,1
526389010,12,23000,1.7145,60,1
526389020,12,23000,1.7526,57,0
526394010,12,92620,1.8796,55,0
526399010,12,87500,1.8288,60,0
526399020,12,87500,1.6002,59,1
526400010,12,83000,1.7526,57,1
526407010,12,13000,1.524,60,1
526423010,12,39200,1.61925,57,1
526428010,12,27400,1.651,57,1
526428011,12,27400,1.8796,61,0
526441010,12,87202,1.7653,56,0
526449010,12,27080,1.75895,58,0
526451010,12,82000,1.524,55,1
526452010,12,30000,1.6002,58,0
526453020,12,25000,1.6764,56,0
526466010,12,55000,1.6256,57,1
526475010,12,93200,1.7526,55,0
526475020,12,93200,1.6256,56,1
526494010,12,13200,1.8034,59,0
526494020,12,13200,1.6256,58,1
526499020,12,46000,1.8034,57,0
526501010,12,158004,1.778,57,0
526508010,12,29793.03498,1.8034,60,0
526508020,12,29793.03498,1.524,56,1
526515010,12,32744,1.6764,57,1
526526010,12,70000,1.8542,56,0
526554010,12,63000,1.6764,60,1
526554020,12,63000,1.8288,60,0
526562020,12,26700,1.6256,60,1
526571010,12,51000,1.7272,59,0
526577010,12,50000,1.7018,55,0
526578010,12,14016,1.7272,55,1
526579010,12,78210,1.6764,57,0
526580010,12,6500,1.8034,59,0
526586010,12,305240,1.7272,55,0
526589010,12,22400,1.7272,57,0
526596010,12,68904,1.7526,56,0
526596020,12,68904,1.5748,65,1
526605020,12,41000,1.8796,57,0
526614010,12,17200,1.6256,58,1
526623010,12,10524,1.8542,59,0
526628010,12,85000.08,1.5494,55,1
526637010,12,55080,1.6002,55,1
526637020,12,55080,1.524,58,0
526646010,12,36800,1.7018,59,0
526646020,12,36800,1.6256,56,1
526650010,12,40000,1.7526,55,0
526663010,12,96000,1.778,56,0
526671010,12,42200,1.7018,56,0
526671020,12,42200,1.6256,58,1
526672010,12,55012,1.6256,58,1
526673010,12,0,1.7653,56,0
526680010,12,17147.36926,.d,59,1
526686010,12,135000,.m,55,0
526689010,12,112006,1.6891,57,1
526689020,12,112006,1.778,57,0
526700010,12,25000,1.524,57,0
526700020,12,25000,1.5748,57,1
526713020,12,6300,1.8034,55,0
526723010,12,19000,1.5748,56,1
526726010,12,28004,1.7018,56,1
526728010,12,66012,1.7272,55,1
526728020,12,66012,1.7272,57,0
526732010,12,0,1.5748,57,1
526732020,12,0,1.778,59,0
526739010,12,49000,1.7272,59,0
526742010,12,125000,1.651,55,1
526742020,12,125000,1.7272,56,0
526745010,12,25000,1.8288,59,0
526748010,12,16100,1.5748,55,1
526748020,12,16100,1.5748,58,0
526757010,12,15000,1.6764,59,0
526757020,12,15000,1.5494,57,1
526773010,12,56002,1.7018,58,1
526788010,12,63600,1.6764,56,0
526788020,12,63600,1.651,57,1
526789010,12,12354,1.7526,59,1
526794010,12,21312,1.651,55,1
526797010,12,949000,1.651,58,1
526797020,12,949000,1.8288,60,0
526811020,12,23484,1.8542,59,0
526835010,12,30000,1.6764,56,1
526837010,12,68212,1.7526,59,1
526837020,12,68212,1.8034,60,0
526841010,12,35100,1.524,56,1
526842010,12,74349,1.651,56,1
526844010,12,241200,1.8542,56,0
526844011,12,241200,1.7653,59,1
526845010,12,123408,1.8542,56,0
526870010,12,27260.79929,1.8034,56,0
526872010,12,181880,1.6256,63,1
526872020,12,181880,1.8542,59,0
526884010,12,870000,1.8034,55,0
526896020,12,756,1.8288,58,0
526899010,12,195800,1.7018,57,0
526899020,12,195800,1.6256,55,1
526908010,12,68000,1.6002,56,1
526908020,12,68000,1.8288,57,0
526917010,12,94083,1.8034,56,0
526917020,12,94083,1.7018,55,1
526920010,12,413077.4123,1.778,56,0
526925010,12,140760,1.8542,55,0
526929010,12,6600,1.8288,55,0
526930010,12,42000,1.651,56,1
526931010,12,140000,1.9177,56,0
526931020,12,140000,1.651,56,1
526940020,12,502560,1.7272,57,0
526941010,12,90120,1.6764,58,0
526941020,12,90120,1.6256,60,1
526942010,12,170040,1.8161,60,0
526946010,12,85000,1.7272,57,1
526951010,12,19133,1.7526,60,0
526968010,12,131035,1.8034,59,0
526973010,12,24565.44,1.6256,55,1
526992010,12,203200,1.6637,58,1
526992020,12,203200,1.6764,56,0
526995010,12,75000,1.8542,57,0
526995020,12,75000,1.6383,57,1
527006010,12,8880,1.6764,58,0
527008010,12,46801.44,1.5748,55,1
527011010,12,9864,1.6637,55,1
527013010,12,39206,1.524,55,1
527017010,12,133720,1.778,58,0
527021010,12,72000,1.6256,56,1
527021020,12,72000,1.651,55,0
527033010,12,88000,1.6764,56,1
527033020,12,88000,1.8161,55,0
527042010,12,32,1.6764,55,1
527043010,12,78000,1.7018,55,0
527044010,12,95000,1.8288,56,0
527044020,12,95000,1.6256,56,1
527057010,12,19979,1.5748,56,1
527076010,12,136060,1.5748,59,1
527078010,12,41972,1.6002,55,1
527079010,12,85539,1.8034,58,0
527081010,12,12224,1.6764,56,1
527081020,12,12224,1.7272,56,0
527088010,12,0,1.7018,58,1
527088020,12,11928,1.7399,59,0
527101010,12,201050,1.778,57,0
527101020,12,201050,1.6002,58,1
527108010,12,38400,1.8542,59,0
527108020,12,38400,1.5748,56,1
527110010,12,81065,1.7272,60,0
527113010,12,67120,1.5494,57,1
527113020,12,67120,1.778,59,0
527123010,12,0,1.6764,56,1
527124010,12,235944.3791,1.8288,58,0
527128010,12,83200,1.651,55,1
527138010,12,57000,1.9304,59,0
527143010,12,112200,1.6256,59,1
527143020,12,112200,1.778,58,0
527145010,12,34000,1.8034,57,0
527145020,12,34000,1.6002,57,1
527148010,12,10273,1.6256,55,1
527159010,12,150400,1.8288,56,0
527175010,12,193050.9492,1.70815,59,1
527177010,12,7000,1.651,56,0
527180020,12,1170012,1.8034,56,0
527182010,12,43000,1.8034,58,0
527186010,12,87700,1.8034,57,0
527192010,12,56048,1.7018,55,0
527197010,12,104960,1.6764,58,1
527208010,12,175512,1.778,60,0
527208020,12,175512,1.6764,58,1
527209010,12,243540.7301,1.6256,58,1
527210010,12,194800,1.651,56,1
527210020,12,194800,1.8288,59,0
527211010,12,82624,1.6002,59,0
